Symbol,Company Name,Date,TobinsQ
MSI,Motorola Solutions,29-12-17,1.796214573
MSI,Motorola Solutions,30-12-16,1.663488818
MSI,Motorola Solutions,31-12-15,1.425871434
MSCI,MSCI,30-12-22,7.445367192
MSCI,MSCI,31-12-21,9.078025416
MSCI,MSCI,31-12-20,8.788840596
MSCI,MSCI,31-12-19,5.211572008
MSCI,MSCI,31-12-18,3.666350583
MSCI,MSCI,29-12-17,3.481747906
MSCI,MSCI,30-12-16,2.385114362
MSCI,MSCI,31-12-15,2.278854425
MYL,Mylan,31-12-19,0.332090032
MYL,Mylan,31-12-18,0.431068981
MYL,Mylan,29-12-17,0.631584246
MYL,Mylan,30-12-16,0.563601518
MYL,Mylan,31-12-15,1.1893977
NDAQ,"Nasdaq, Inc.",30-12-22,1.450866459
NDAQ,"Nasdaq, Inc.",31-12-21,1.724035698
NDAQ,"Nasdaq, Inc.",31-12-20,1.216193506
NDAQ,"Nasdaq, Inc.",31-12-19,1.26837044
NDAQ,"Nasdaq, Inc.",31-12-18,0.858822994
NDAQ,"Nasdaq, Inc.",29-12-17,0.80986393
NDAQ,"Nasdaq, Inc.",30-12-16,0.783618903
NDAQ,"Nasdaq, Inc.",31-12-15,0.805777843
NOV,National Oilwell Varco,30-12-22,0.805919092
NOV,National Oilwell Varco,31-12-21,0.549094241
NOV,National Oilwell Varco,31-12-20,0.536110548
NOV,National Oilwell Varco,31-12-19,0.733441633
NOV,National Oilwell Varco,31-12-18,0.495082632
NOV,National Oilwell Varco,29-12-17,0.6742572
NOV,National Oilwell Varco,30-12-16,0.6679053
NOV,National Oilwell Varco,31-12-15,0.471283023
NTAP,NetApp,30-12-22,1.293931777
NTAP,NetApp,31-12-21,2.191642094
NTAP,NetApp,31-12-20,1.963775591
NTAP,NetApp,31-12-19,1.609484041
NTAP,NetApp,31-12-18,1.512164217
NTAP,NetApp,29-12-17,1.561757084
NTAP,NetApp,30-12-16,0.962835509
NFLX,Netflix,30-12-22,2.701537252
NFLX,Netflix,31-12-21,6.001420628
NFLX,Netflix,31-12-20,6.101382972
NFLX,Netflix,31-12-19,4.184198602
NFLX,Netflix,31-12-18,4.502634672
NFLX,Netflix,29-12-17,4.372825954
NFLX,Netflix,30-12-16,3.907388495
NFLX,Netflix,31-12-15,4.799435616
NWL,Newell Brands,30-12-22,0.407923993
NWL,Newell Brands,31-12-21,0.65540024
NWL,Newell Brands,31-12-20,0.614735382
NWL,Newell Brands,31-12-19,0.521832241
NWL,Newell Brands,31-12-18,0.444731812
NWL,Newell Brands,29-12-17,0.454366459
NWL,Newell Brands,30-12-16,0.639463018
NWL,Newell Brands,31-12-15,1.291890302
NEM,Newmont,30-12-22,0.978429888
NEM,Newmont,31-12-21,1.20623599
NEM,Newmont,31-12-20,1.183555956
NEM,Newmont,31-12-19,0.898527829
NEM,Newmont,31-12-18,0.93677096
NEM,Newmont,29-12-17,1.025262512
NEM,Newmont,30-12-16,0.907077789
NEM,Newmont,31-12-15,0.420629496
NWSA,News Corp,30-12-22,0.643141104
NWSA,News Corp,31-12-21,0.834018692
NWSA,News Corp,31-12-20,0.789376394
NWSA,News Corp,31-12-19,0.571666667
NWSA,News Corp,31-12-18,0.437978232
NWSA,News Corp,29-12-17,0.662351416
NWSA,News Corp,30-12-16,0.436178185
NEE,NextEra Energy,30-12-22,1.103121134
NEE,NextEra Energy,31-12-21,1.388734744
NEE,NextEra Energy,31-12-20,1.26878531
NEE,NextEra Energy,31-12-19,1.045786194
NEE,NextEra Energy,31-12-18,0.8277967
NEE,NextEra Energy,29-12-17,0.762044501
NEE,NextEra Energy,30-12-16,0.625358732
NEE,NextEra Energy,31-12-15,0.585050461
NLSN,Nielsen Holdings,31-12-21,0.692380924
NLSN,Nielsen Holdings,31-12-20,0.535774692
NLSN,Nielsen Holdings,31-12-19,0.51215469
NLSN,Nielsen Holdings,31-12-18,0.553462334
NLSN,Nielsen Holdings,29-12-17,0.779003109
NLSN,Nielsen Holdings,30-12-16,0.968718827
NLSN,Nielsen Holdings,31-12-15,1.115206779
NKE,"Nike, Inc.",30-12-22,4.48004856
NKE,"Nike, Inc.",31-12-21,6.973289083
NKE,"Nike, Inc.",31-12-20,7.122699892
NKE,"Nike, Inc.",31-12-19,6.647921449
NKE,"Nike, Inc.",31-12-18,5.17427192
NKE,"Nike, Inc.",29-12-17,4.366048626
NKE,"Nike, Inc.",30-12-16,3.927232801
NI,NiSource,30-12-22,0.307108475
NI,NiSource,31-12-21,0.470375515
NI,NiSource,31-12-20,0.410320156
NI,NiSource,31-12-19,0.470679529
NI,NiSource,31-12-18,0.434126307
NI,NiSource,29-12-17,0.423596087
NI,NiSource,30-12-16,0.383413029
NI,NiSource,31-12-15,0.357241847
JWN,Nordstrom,30-12-22,0.291353478
JWN,Nordstrom,31-12-21,0.378264835
JWN,Nordstrom,31-12-20,0.506116771
JWN,Nordstrom,31-12-19,0.80552067
JWN,Nordstrom,31-12-18,0.946559211
JWN,Nordstrom,29-12-17,1.005724612
JWN,Nordstrom,30-12-16,1.078393869
NSC,Norfolk Southern Railway,30-12-22,1.521947144
NSC,Norfolk Southern Railway,31-12-21,1.850778141
NSC,Norfolk Southern Railway,31-12-20,1.573551288
NSC,Norfolk Southern Railway,31-12-19,1.317133376
NSC,Norfolk Southern Railway,31-12-18,1.097511273
NSC,Norfolk Southern Railway,29-12-17,1.168175352
NSC,Norfolk Southern Railway,30-12-16,0.910288118
NSC,Norfolk Southern Railway,31-12-15,0.73380467
NTRS,Northern Trust,30-12-22,0.118901836
NTRS,Northern Trust,31-12-21,0.135308569
NTRS,Northern Trust,31-12-20,0.114018824
NTRS,Northern Trust,31-12-19,0.162185025
NTRS,Northern Trust,31-12-18,0.13797811
NTRS,Northern Trust,29-12-17,0.164518431
NTRS,Northern Trust,30-12-16,0.163532599
NTRS,Northern Trust,31-12-15,0.141166597
NOC,Northrop Grumman,30-12-22,1.940279191
NOC,Northrop Grumman,31-12-21,1.452682919
NOC,Northrop Grumman,31-12-20,1.11762873
NOC,Northrop Grumman,31-12-19,1.403873762
NOC,Northrop Grumman,31-12-18,1.105702069
NOC,Northrop Grumman,29-12-17,1.532044935
NOC,Northrop Grumman,30-12-16,1.624446084
NOC,Northrop Grumman,31-12-15,1.399822238
NLOK,NortonLifeLock,30-12-22,1.810471632
NLOK,NortonLifeLock,31-12-21,2.377041346
NLOK,NortonLifeLock,31-12-20,1.593088559
NLOK,NortonLifeLock,31-12-19,0.994348099
NLOK,NortonLifeLock,31-12-18,0.408984481
NLOK,NortonLifeLock,29-12-17,0.506501258
NLOK,NortonLifeLock,30-12-16,0.661239742
NCLH,Norwegian Cruise Line Holdings,30-12-22,0.277941072
NCLH,Norwegian Cruise Line Holdings,31-12-21,0.462567582
NCLH,Norwegian Cruise Line Holdings,31-12-20,0.455237679
NCLH,Norwegian Cruise Line Holdings,31-12-19,0.747885814
NCLH,Norwegian Cruise Line Holdings,31-12-18,0.605608589
NCLH,Norwegian Cruise Line Holdings,29-12-17,0.863200901
NCLH,Norwegian Cruise Line Holdings,30-12-16,0.744532111
NCLH,Norwegian Cruise Line Holdings,31-12-15,1.085731795
NRG,NRG Energy,30-12-22,0.267477527
NRG,NRG Energy,31-12-21,0.449717885
NRG,NRG Energy,31-12-20,0.61735002
NRG,NRG Energy,31-12-19,0.786689011
NRG,NRG Energy,31-12-18,1.035829883
NRG,NRG Energy,29-12-17,0.429830508
NRG,NRG Energy,30-12-16,0.138610376
NRG,NRG Energy,31-12-15,0.12294976
NUE,Nucor,30-12-22,1.074720335
NUE,Nucor,31-12-21,1.228381663
NUE,Nucor,31-12-20,0.815721331
NUE,Nucor,31-12-19,0.951782686
NUE,Nucor,31-12-18,0.907112261
NUE,Nucor,29-12-17,1.309758571
NUE,Nucor,30-12-16,1.280948621
NUE,Nucor,31-12-15,0.926815598
NVDA,Nvidia,30-12-22,8.225273949
NVDA,Nvidia,31-12-21,25.57922406
NVDA,Nvidia,31-12-20,18.66831071
NVDA,Nvidia,31-12-19,10.83385495
NVDA,Nvidia,31-12-18,7.232586069
NVDA,Nvidia,29-12-17,11.91555736
NVDA,Nvidia,30-12-16,8.00912076
NVR,"NVR, Inc.",30-12-22,2.677443945
NVR,"NVR, Inc.",31-12-21,3.428161908
NVR,"NVR, Inc.",31-12-20,2.593899955
NVR,"NVR, Inc.",31-12-19,3.661649143
NVR,"NVR, Inc.",31-12-18,2.776503145
NVR,"NVR, Inc.",29-12-17,4.381051504
NVR,"NVR, Inc.",30-12-16,2.428434728
NVR,"NVR, Inc.",31-12-15,2.537208599
OXY,Occidental Petroleum,30-12-22,0.785715862
OXY,Occidental Petroleum,31-12-21,0.361892065
OXY,Occidental Petroleum,31-12-20,0.201738122
OXY,Occidental Petroleum,31-12-19,0.337995125
OXY,Occidental Petroleum,31-12-18,1.048193597
OXY,Occidental Petroleum,29-12-17,1.341710608
OXY,Occidental Petroleum,30-12-16,1.262044445
OXY,Occidental Petroleum,31-12-15,1.188237539
ODFL,Old Dominion Freight Line,30-12-22,6.588683458
ODFL,Old Dominion Freight Line,31-12-21,8.504636942
ODFL,Old Dominion Freight Line,31-12-20,5.203924475
ODFL,Old Dominion Freight Line,31-12-19,3.769728359
ODFL,Old Dominion Freight Line,31-12-18,2.822558656
ODFL,Old Dominion Freight Line,29-12-17,3.527608016
ODFL,Old Dominion Freight Line,30-12-16,2.644481134
ODFL,Old Dominion Freight Line,31-12-15,2.011298506
OMC,Omnicom Group,30-12-22,0.633381121
OMC,Omnicom Group,31-12-21,0.537002252
OMC,Omnicom Group,31-12-20,0.495198695
OMC,Omnicom Group,31-12-19,0.66818456
OMC,Omnicom Group,31-12-18,0.679512495
OMC,Omnicom Group,29-12-17,0.69354512
OMC,Omnicom Group,30-12-16,0.887978322
OMC,Omnicom Group,31-12-15,0.837808035
OKE,Oneok,30-12-22,1.203025719
OKE,Oneok,31-12-21,1.112244377
OKE,Oneok,31-12-20,0.741522342
OKE,Oneok,31-12-19,1.437215525
OKE,Oneok,31-12-18,1.221851063
OKE,Oneok,29-12-17,0.943856412
OKE,Oneok,30-12-16,0.751040677
OKE,Oneok,31-12-15,0.336515739
ORCL,Oracle Corporation,30-12-22,2.026133676
ORCL,Oracle Corporation,31-12-21,1.78442309
ORCL,Oracle Corporation,31-12-20,1.641552071
ORCL,Oracle Corporation,31-12-19,1.56297639
ORCL,Oracle Corporation,31-12-18,1.164023953
ORCL,Oracle Corporation,29-12-17,1.447852309
ORCL,Oracle Corporation,30-12-16,1.414000394
ORLY,O'Reilly Auto Parts,30-12-22,4.302501545
ORLY,O'Reilly Auto Parts,31-12-21,4.011973638
ORLY,O'Reilly Auto Parts,31-12-20,2.746763616
ORLY,O'Reilly Auto Parts,31-12-19,3.067896879
ORLY,O'Reilly Auto Parts,31-12-18,3.386180955
ORLY,O'Reilly Auto Parts,29-12-17,2.69483863
ORLY,O'Reilly Auto Parts,30-12-16,3.625456985
ORLY,O'Reilly Auto Parts,31-12-15,3.68704267
PCAR,Paccar,30-12-22,2.331522682
PCAR,Paccar,31-12-21,1.049118584
PCAR,Paccar,31-12-20,1.061250106
PCAR,Paccar,31-12-19,0.9675144
PCAR,Paccar,31-12-18,0.778536976
PCAR,Paccar,29-12-17,1.068011092
PCAR,Paccar,30-12-16,1.087039038
PCAR,Paccar,31-12-15,0.788809937
PKG,Packaging Corporation of America,30-12-22,1.458280754
PKG,Packaging Corporation of America,31-12-21,1.629615465
PKG,Packaging Corporation of America,31-12-20,1.765208982
PKG,Packaging Corporation of America,31-12-19,1.462080494
PKG,Packaging Corporation of America,31-12-18,1.189535434
PKG,Packaging Corporation of America,29-12-17,1.818938326
PKG,Packaging Corporation of America,30-12-16,1.373232599
PKG,Packaging Corporation of America,31-12-15,1.123036397
VIAC,Paramount,31-12-21,0.320245297
VIAC,Paramount,31-12-20,0.445875563
VIAC,Paramount,31-12-19,0.521260999
VIAC,Paramount,31-12-18,0.73754151
VIAC,Paramount,29-12-17,1.106857683
VIAC,Paramount,30-12-16,1.072620404
VIAC,Paramount,31-12-15,0.866918391
VIAC,Paramount,31-12-14,1.077887573
PH,Parker Hannifin,30-12-22,1.440477863
PH,Parker Hannifin,31-12-21,2.010007945
PH,Parker Hannifin,31-12-20,1.782844996
PH,Parker Hannifin,31-12-19,1.50277907
PH,Parker Hannifin,31-12-18,1.253405819
PH,Parker Hannifin,29-12-17,1.715722757
PH,Parker Hannifin,30-12-16,1.54852132
PAYX,Paychex,30-12-22,4.345253653
PAYX,Paychex,31-12-21,5.338873114
PAYX,Paychex,31-12-20,3.929585648
PAYX,Paychex,31-12-19,3.514754495
PAYX,Paychex,31-12-18,3.135426129
PAYX,Paychex,29-12-17,3.5784913
PAYX,Paychex,30-12-16,3.393354863
PYPL,PayPal,30-12-22,1.044093144
PYPL,PayPal,31-12-21,2.893269923
PYPL,PayPal,31-12-20,3.905830668
PYPL,PayPal,31-12-19,2.473891283
PYPL,PayPal,31-12-18,2.27244046
PYPL,PayPal,29-12-17,2.172091529
PYPL,PayPal,30-12-16,1.439153249
PYPL,PayPal,31-12-15,1.524157751
PNR,Pentair,30-12-22,1.149702055
PNR,Pentair,31-12-21,2.539519312
PNR,Pentair,31-12-20,2.102248642
PNR,Pentair,31-12-19,1.859399928
PNR,Pentair,31-12-18,1.703151977
PNR,Pentair,29-12-17,0.996490835
PNR,Pentair,30-12-16,0.591865566
PNR,Pentair,31-12-15,0.506939928
PBCT,People's United Financial,31-12-21,0.115309014
PBCT,People's United Financial,31-12-20,0.084989603
PBCT,People's United Financial,31-12-19,0.122012705
PBCT,People's United Financial,31-12-18,0.111616779
PBCT,People's United Financial,29-12-17,0.140120555
PBCT,People's United Financial,30-12-16,0.147191072
PBCT,People's United Financial,31-12-15,0.124424718
PBCT,People's United Financial,31-12-14,0.124823389
PEP,PepsiCo,30-12-22,3.327960061
PEP,PepsiCo,31-12-21,3.15169273
PEP,PepsiCo,31-12-20,2.578610488
PEP,PepsiCo,31-12-19,2.983264498
PEP,PepsiCo,31-12-18,2.463834026
PEP,PepsiCo,29-12-17,2.47426587
PEP,PepsiCo,30-12-16,2.37425139
PEP,PepsiCo,31-12-15,2.506798064
PKI,PerkinElmer,30-12-22,1.179578076
PKI,PerkinElmer,31-12-21,2.915767914
PKI,PerkinElmer,31-12-19,1.648673227
PKI,PerkinElmer,31-12-18,1.453132514
PKI,PerkinElmer,29-12-17,1.324714703
PKI,PerkinElmer,30-12-16,1.379328117
PRGO,Perrigo,30-12-22,0.4161732
PRGO,Perrigo,31-12-21,0.499976021
PRGO,Perrigo,31-12-20,0.518497267
PRGO,Perrigo,31-12-19,0.622585874
PRGO,Perrigo,31-12-18,0.479462188
PRGO,Perrigo,29-12-17,1.066564736
PRGO,Perrigo,30-12-16,0.859897117
PRGO,Perrigo,31-12-15,1.091560233
PFE,Pfizer,30-12-22,1.45901965
PFE,Pfizer,31-12-21,1.830333306
PFE,Pfizer,31-12-20,1.334773043
PFE,Pfizer,31-12-19,1.299477226
PFE,Pfizer,31-12-18,1.546276505
PFE,Pfizer,29-12-17,1.261211206
PFE,Pfizer,30-12-16,1.154400388
PFE,Pfizer,31-12-15,1.187460373
PM,Philip Morris International,30-12-22,2.669331244
PM,Philip Morris International,31-12-21,3.566238799
PM,Philip Morris International,31-12-20,2.878206404
PM,Philip Morris International,31-12-19,3.090032187
PM,Philip Morris International,31-12-18,2.608271149
PM,Philip Morris International,29-12-17,3.818526578
PM,Philip Morris International,30-12-16,3.850668639
PM,Philip Morris International,31-12-15,4.012854871
PSX,Phillips 66,30-12-22,0.683188191
PSX,Phillips 66,31-12-21,0.600801606
PSX,Phillips 66,31-12-20,0.589071131
PSX,Phillips 66,31-12-19,0.870870981
PSX,Phillips 66,31-12-18,0.761016058
PSX,Phillips 66,29-12-17,1.001409885
PSX,Phillips 66,30-12-16,0.900197186
PSX,Phillips 66,31-12-15,0.911068874
PXD,Pioneer Natural Resources,30-12-22,9.18612368
PXD,Pioneer Natural Resources,31-12-21,1.200642199
PXD,Pioneer Natural Resources,31-12-20,1.243793229
PXD,Pioneer Natural Resources,31-12-19,1.317848639
PXD,Pioneer Natural Resources,31-12-18,1.241517064
PXD,Pioneer Natural Resources,29-12-17,1.728703377
PXD,Pioneer Natural Resources,30-12-16,1.860679553
PXD,Pioneer Natural Resources,31-12-15,1.340962567
PNC,PNC Financial Services Group,30-12-22,0.121028992
PNC,PNC Financial Services Group,31-12-21,0.15115658
PNC,PNC Financial Services Group,31-12-20,0.136021155
PNC,PNC Financial Services Group,31-12-19,0.166919194
PNC,PNC Financial Services Group,31-12-18,0.139151993
PNC,PNC Financial Services Group,29-12-17,0.180411772
PNC,PNC Financial Services Group,30-12-16,0.155957341
PNC,PNC Financial Services Group,31-12-15,0.133670872
PPG,PPG,30-12-22,1.447165172
PPG,PPG,31-12-21,1.922138132
PPG,PPG,31-12-20,1.76211158
PPG,PPG,31-12-19,1.794893684
PPG,PPG,31-12-18,1.520633507
PPG,PPG,29-12-17,1.803906229
PPG,PPG,30-12-16,1.583160311
PPG,PPG,31-12-15,1.556458623
PPL,PPL Corporation,30-12-22,0.56844925
PPL,PPL Corporation,31-12-21,0.665479342
PPL,PPL Corporation,31-12-20,0.4507915
PPL,PPL Corporation,31-12-19,0.603195583
PPL,PPL Corporation,31-12-18,0.470701945
PPL,PPL Corporation,29-12-17,0.511299163
PPL,PPL Corporation,30-12-16,0.603987369
PPL,PPL Corporation,31-12-15,0.58657035
PFG,Principal Financial Group,30-12-22,0.075228223
PFG,Principal Financial Group,31-12-21,0.059886993
PFG,Principal Financial Group,31-12-20,0.045583697
PFG,Principal Financial Group,31-12-19,0.05447566
PFG,Principal Financial Group,31-12-18,0.050665407
PFG,Principal Financial Group,29-12-17,0.080435564
PFG,Principal Financial Group,30-12-16,0.073179202
PFG,Principal Financial Group,31-12-15,0.059974678
PG,Procter & Gamble,30-12-22,3.215674919
PG,Procter & Gamble,31-12-21,3.298920365
PG,Procter & Gamble,31-12-20,2.843199638
PG,Procter & Gamble,31-12-19,2.761847835
PG,Procter & Gamble,31-12-18,1.959195311
PG,Procter & Gamble,29-12-17,1.943167062
PG,Procter & Gamble,30-12-16,1.725948488
PGR,Progressive Corporation,30-12-22,1.004300709
PGR,Progressive Corporation,31-12-21,0.843194934
PGR,Progressive Corporation,31-12-20,0.902284647
PGR,Progressive Corporation,31-12-19,0.771039288
PGR,Progressive Corporation,31-12-18,0.755825121
PGR,Progressive Corporation,29-12-17,0.845210381
PGR,Progressive Corporation,30-12-16,0.616278513
PGR,Progressive Corporation,31-12-15,0.621938141
PLD,Prologis,30-12-22,1.002757428
PLD,Prologis,31-12-21,2.131243154
PLD,Prologis,31-12-20,1.313627643
PLD,Prologis,31-12-19,1.554861087
PLD,Prologis,31-12-18,0.962436824
PLD,Prologis,29-12-17,1.16297135
PLD,Prologis,30-12-16,0.92018499
PLD,Prologis,31-12-15,0.716644225
PRU,Prudential,30-12-22,0.055897248
PRU,Prudential,31-12-21,0.043453129
PRU,Prudential,31-12-20,0.032916186
PRU,Prudential,31-12-19,0.041536763
PRU,Prudential,31-12-18,0.040961992
PRU,Prudential,29-12-17,0.058579042
PRU,Prudential,30-12-16,0.057036338
PRU,Prudential,31-12-15,0.047634925
PEG,Public Service Enterprise Group,30-12-22,0.625050084
PEG,Public Service Enterprise Group,31-12-21,0.682294128
PEG,Public Service Enterprise Group,31-12-20,0.587076923
PEG,Public Service Enterprise Group,31-12-19,0.62353237
PEG,Public Service Enterprise Group,31-12-18,0.578767154
PEG,Public Service Enterprise Group,29-12-17,0.608846802
PEG,Public Service Enterprise Group,30-12-16,0.55301722
PEG,Public Service Enterprise Group,31-12-15,0.520553365
PSA,Public Storage,30-12-22,2.813036404
PSA,Public Storage,31-12-21,3.794216965
PSA,Public Storage,31-12-20,3.417626849
PSA,Public Storage,31-12-19,3.27350793
PSA,Public Storage,31-12-18,3.233523058
PSA,Public Storage,29-12-17,3.391514262
PSA,Public Storage,30-12-16,3.832246401
PSA,Public Storage,31-12-15,4.393946295
PHM,PulteGroup,30-12-22,0.79783963
PHM,PulteGroup,31-12-21,1.05220457
PHM,PulteGroup,31-12-20,0.93763891
PHM,PulteGroup,31-12-19,0.97764035
PHM,PulteGroup,31-12-18,0.709309216
PHM,PulteGroup,29-12-17,1.002904668
PHM,PulteGroup,30-12-16,0.588652267
PHM,PulteGroup,31-12-15,0.691195797
PVH,PVH,30-12-22,0.403150168
PVH,PVH,31-12-21,0.568008425
PVH,PVH,31-12-20,0.489735089
PVH,PVH,31-12-19,0.657647277
PVH,PVH,31-12-18,0.591216336
PVH,PVH,29-12-17,0.994248412
PVH,PVH,30-12-16,0.676605961
QRVO,Qorvo,30-12-22,1.207326743
QRVO,Qorvo,31-12-21,2.375409706
QRVO,Qorvo,31-12-20,2.87138208
QRVO,Qorvo,31-12-19,2.293872021
QRVO,Qorvo,31-12-18,1.13306816
QRVO,Qorvo,29-12-17,1.291426659
QRVO,Qorvo,30-12-16,1.013827281
QCOM,Qualcomm,30-12-22,2.51668258
QCOM,Qualcomm,31-12-21,4.988572987
QCOM,Qualcomm,31-12-20,4.849166152
QCOM,Qualcomm,31-12-19,3.049245077
QCOM,Qualcomm,31-12-18,2.111969345
QCOM,Qualcomm,29-12-17,1.44882326
QCOM,Qualcomm,30-12-16,1.838881781
QCOM,Qualcomm,31-12-15,1.463057201
PWR,Quanta Services,30-12-22,1.520341093
PWR,Quanta Services,31-12-21,1.280753487
PWR,Quanta Services,31-12-20,1.202303838
PWR,Quanta Services,31-12-19,0.706126485
PWR,Quanta Services,31-12-18,0.617402689
PWR,Quanta Services,29-12-17,0.950903642
PWR,Quanta Services,30-12-16,1.024420337
PWR,Quanta Services,31-12-15,0.632627194
DGX,Quest Diagnostics,30-12-22,1.512388588
DGX,Quest Diagnostics,31-12-21,1.516960654
DGX,Quest Diagnostics,31-12-20,1.134059101
DGX,Quest Diagnostics,31-12-19,1.118219895
DGX,Quest Diagnostics,31-12-18,1.018825785
DGX,Quest Diagnostics,29-12-17,1.288865221
DGX,Quest Diagnostics,30-12-16,1.25965435
DGX,Quest Diagnostics,31-12-15,1.024163898
RL,Ralph Lauren Corporation,30-12-22,0.930205704
RL,Ralph Lauren Corporation,31-12-21,1.103081078
RL,Ralph Lauren Corporation,31-12-20,1.048814407
RL,Ralph Lauren Corporation,31-12-19,1.453711045
RL,Ralph Lauren Corporation,31-12-18,1.357393583
RL,Ralph Lauren Corporation,29-12-17,1.498845188
RL,Ralph Lauren Corporation,30-12-16,1.200777724
RJF,Raymond James Financial,30-12-22,0.28338989
RJF,Raymond James Financial,31-12-21,0.337248395
RJF,Raymond James Financial,31-12-20,0.278011936
RJF,Raymond James Financial,31-12-19,0.319368139
RJF,Raymond James Financial,31-12-18,0.280664473
RJF,Raymond James Financial,29-12-17,0.371020994
RJF,Raymond James Financial,30-12-16,0.313922668
RJF,Raymond James Financial,31-12-15,0.312834099
RTN,Raytheon Technologies,31-12-19,1.776177631
RTN,Raytheon Technologies,31-12-18,1.324621059
RTN,Raytheon Technologies,29-12-17,1.764669961
RTN,Raytheon Technologies,30-12-16,1.393795886
RTN,Raytheon Technologies,31-12-15,1.274177385
RTN,Raytheon Technologies,31-12-14,1.204404027
RTN,Raytheon Technologies,31-12-13,1.103056187
RTN,Raytheon Technologies,31-12-12,0.707906468
O,Realty Income,30-12-22,0.783245731
O,Realty Income,31-12-21,0.98726031
O,Realty Income,31-12-20,1.10781765
O,Realty Income,31-12-19,1.326317893
O,Realty Income,31-12-18,1.241253707
O,Realty Income,29-12-17,1.113286913
O,Realty Income,30-12-16,1.136279606
O,Realty Income,31-12-15,1.106745758
REG,Regency Centers,30-12-22,0.981176964
REG,Regency Centers,31-12-21,1.20413776
REG,Regency Centers,31-12-20,0.712440992
REG,Regency Centers,31-12-19,0.958182043
REG,Regency Centers,31-12-18,0.900236678
REG,Regency Centers,29-12-17,1.065282721
REG,Regency Centers,30-12-16,1.611664138
REG,Regency Centers,31-12-15,1.591120276
REGN,Regeneron Pharmaceuticals,30-12-22,2.644973523
REGN,Regeneron Pharmaceuticals,31-12-21,2.651734524
REGN,Regeneron Pharmaceuticals,31-12-20,2.966783484
REGN,Regeneron Pharmaceuticals,31-12-19,2.784677326
REGN,Regeneron Pharmaceuticals,31-12-18,3.466202288
REGN,Regeneron Pharmaceuticals,29-12-17,4.561562143
REGN,Regeneron Pharmaceuticals,30-12-16,5.533250166
REGN,Regeneron Pharmaceuticals,31-12-15,10.09352488
RF,Regions Financial Corporation,30-12-22,0.129735594
RF,Regions Financial Corporation,31-12-21,0.126969768
RF,Regions Financial Corporation,31-12-20,0.105104994
RF,Regions Financial Corporation,31-12-19,0.130086502
RF,Regions Financial Corporation,31-12-18,0.108476704
RF,Regions Financial Corporation,29-12-17,0.160157047
RF,Regions Financial Corporation,30-12-16,0.13953258
RF,Regions Financial Corporation,31-12-15,0.097942086
RSG,Republic Services,30-12-22,1.414530529
RSG,Republic Services,31-12-21,1.769179323
RSG,Republic Services,31-12-20,1.312821235
RSG,Republic Services,31-12-19,1.26297878
RSG,Republic Services,31-12-18,1.074949664
RSG,Republic Services,29-12-17,1.067002937
RSG,Republic Services,30-12-16,0.948657598
RSG,Republic Services,31-12-15,0.73848688
RMD,ResMed,30-12-22,5.991833658
RMD,ResMed,31-12-21,8.056596473
RMD,ResMed,31-12-20,6.742469612
RMD,ResMed,31-12-19,5.456739558
RMD,ResMed,31-12-18,5.326306477
RMD,ResMed,29-12-17,3.484670218
RMD,ResMed,30-12-16,2.690537093
RHI,Robert Half,30-12-22,2.664316199
RHI,Robert Half,31-12-21,4.12551162
RHI,Robert Half,31-12-20,2.722181195
RHI,Robert Half,31-12-19,3.092383106
RHI,Robert Half,31-12-18,3.518627584
RHI,Robert Half,29-12-17,3.692407995
RHI,Robert Half,30-12-16,3.47076184
RHI,Robert Half,31-12-15,3.578655012
ROK,Rockwell Automation,30-12-22,2.824815239
ROK,Rockwell Automation,31-12-21,3.898815054
ROK,Rockwell Automation,31-12-20,4.192383921
ROK,Rockwell Automation,31-12-19,3.845856372
ROK,Rockwell Automation,31-12-18,2.84431805
ROK,Rockwell Automation,29-12-17,3.503434582
ROK,Rockwell Automation,30-12-16,2.433928659
ROK,Rockwell Automation,31-12-15,2.086958334
ROL,"Rollins, Inc.",30-12-22,8.477099265
ROL,"Rollins, Inc.",31-12-21,8.500611716
ROL,"Rollins, Inc.",31-12-20,10.41365037
ROL,"Rollins, Inc.",31-12-19,6.229133801
ROL,"Rollins, Inc.",31-12-18,10.80588944
ROL,"Rollins, Inc.",29-12-17,9.812703144
ROL,"Rollins, Inc.",30-12-16,8.043600976
ROL,"Rollins, Inc.",31-12-15,6.644481409
ROP,Roper Technologies,30-12-22,1.69916196
ROP,Roper Technologies,31-12-21,2.190294131
ROP,Roper Technologies,31-12-20,1.884071876
ROP,Roper Technologies,31-12-19,2.040222708
ROP,Roper Technologies,31-12-18,1.810647693
ROP,Roper Technologies,29-12-17,1.848333937
ROP,Roper Technologies,30-12-16,1.294551538
ROP,Roper Technologies,31-12-15,1.88646504
ROST,Ross Stores,30-12-22,2.922560518
ROST,Ross Stores,31-12-21,3.136577604
ROST,Ross Stores,31-12-20,4.632243395
ROST,Ross Stores,31-12-19,6.87096957
ROST,Ross Stores,31-12-18,5.373098842
ROST,Ross Stores,29-12-17,5.761384678
ROST,Ross Stores,30-12-16,5.282954555
RCL,Royal Caribbean Group,30-12-22,0.373448908
RCL,Royal Caribbean Group,31-12-21,0.607462312
RCL,Royal Caribbean Group,31-12-20,0.559059424
RCL,Royal Caribbean Group,31-12-19,0.920721602
